
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 09:07:34
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:14:59
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:14:59
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:14:59
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:14:59
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:14:59
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:14:59
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:15:00
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:15:00
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:15:00
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:15:00
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:15:00
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:15:00
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:15:19
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:15:19
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:15:19
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:15:19
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:15:19
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:15:19
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:15:59
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:15:59
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:15:59
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:15:59
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:15:59
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:15:59
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:16:39
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:16:39
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:16:39
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:16:39
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:16:39
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:16:39
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:16:40
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:16:40
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:16:40
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:16:40
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:16:40
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:16:40
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:16:40
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:16:40
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:16:40
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:16:40
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:16:40
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:16:40
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:16:43
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:16:43
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:16:43
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:16:43
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:16:43
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:16:43
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:16:43
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:16:43
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:16:43
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:16:43
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:16:43
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:16:43
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:16:54
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:16:54
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:16:54
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:16:54
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:16:54
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:16:54
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:21:30
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:21:30
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:21:30
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:21:30
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:21:30
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:21:30
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:21:31
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:21:31
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:21:31
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:21:31
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:21:31
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:21:31
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:22:30
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:22:30
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:22:30
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:22:30
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:22:30
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:22:30
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:22:38
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:22:38
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:22:38
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:22:38
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:22:38
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:22:38
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:22:48
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:22:48
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:22:48
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:22:48
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:22:48
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:22:48
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:23:00
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:23:00
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:23:00
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:23:00
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:23:00
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:23:00
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:24:26
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:24:26
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:24:26
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:24:26
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:24:26
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:24:26
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:24:36
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:24:36
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:24:36
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:24:36
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:24:36
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:24:36
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:24:49
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:24:49
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:24:49
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:24:49
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:24:49
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:24:49
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:24:50
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:24:50
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:24:50
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:24:50
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:24:50
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:24:50
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:25:08
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:25:08
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:25:08
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:25:08
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:25:08
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:25:08
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:25:09
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:25:09
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:25:09
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:25:09
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:25:09
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:25:09
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:25:09
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:25:09
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:25:09
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:25:09
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:25:09
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:25:09
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:25:09
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:25:09
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:25:09
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:25:09
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:25:09
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:25:09
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:25:25
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:25:25
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:25:25
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:25:25
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:25:25
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:25:25
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:25:25
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:25:25
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:25:25
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:25:25
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:25:25
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:25:25
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:25:25
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:25:25
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:25:25
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:25:25
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:25:25
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:25:25
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:25:49
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:25:49
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:25:49
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:25:49
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:25:49
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:25:49
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:25:49
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:25:49
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:25:49
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:25:49
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:25:49
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:25:49
